1,167,77:96|49:52|95:110|88:88|7:24|68:76|57:61|84:88|89:104|82:90|65:73|61:78|71:81|73:86|79:83|37:51|34:47|21:25|4:78
1,112,112:116|64:67|1:1|99:111|19:34|12:17|85:92|73:77|89:99|11:17|53:72|18:24|5:12|98:99|80:89
1,41,88:105|41:51|41:57|68:76|19:38|75:87|55:69
1,23,24:28|19:24|46:54|16:20|11:11|25:43|58:66|14:24|78:94|21:40|20:21|51:58|94:104|30:38|31:45|55:64|24:40|38:44|9:9|60:62|23:27
1,38,39:52|83:83|64:81|32:50|38:41|79:84|70:88|6:15|92:108|41:44|5:10|60:60|60:64|21:40|38:41|59:68|17:28|25:29
1,134,64:66|63:80|35:39|44:54|39:45|0:0|84:102|134:137|51:62|134:147|73:79
1,127,21:22|18:32|59:61|0:14|84:96|50:54|72:74|31:42|49:49|54:73|11:22|127:143|7:14|73:78|12:25
1,68,38:38|16:29|66:76|55:61|81:90|35:40|82:94|96:115|30:38|29:43|36:54|68:77|68:73|43:60|34:45|2:17|86:102|96:109|88:104|19:38|51:53
1,72,72:87|18:36|1:20|56:70|11:11|59:65|21:22|41:58|14:15
1,112,71:79|99:105|91:102|50:60|87:99|80:82|4:8|27:40|64:68|54:54|33:46|87:106|31:47|26:37|98:106|12:30|12:15|112:118|11:21
1,123,73:80|70:86|38:40|91:95|60:60|6:22|37:42|43:52|123:142|42:61|4:22|72:74|81:90|89:103|79:89|9:28|42:54|72:84|44:63|123:126|76:83|69:81
1,8,15:27|22:28|5:20|5:20|61:80|39:41|89:89|99:102|80:92|8:11|29:41|33:39|74:78|14:33|0:3
1,190,20:24|56:60|11:21|8:25|99:117|62:64|95:100|190:198|7:10|94:107|190:197
1,29,62:75|58:71|29:44|20:28|67:78|26:41|82:87|70:72|29:41
1,158,158:165|50:69|24:29|69:82|51:67|39:54|65:66|39:41|38:38|45:63|90:96|10:24|21:26|81:82|97:111|36:39|48:59|48:48
1,186,80:99|63:72|56:65|68:76|91:107|32:42|37:54|28:45|25:44|22:24|65:68|92:92|88:96|99:103
1,71,44:56|73:79|90:93|66:83|53:53|59:60|71:79|47:59|35:44|17:31|71:71|9:17|89:93|96:97|42:53|23:34|20:30|54:61|78:90|6:25|78:86|44:52
1,180,180:192|23:32|59:66|48:61|73:74|21:27|25:28|18:21|80:84|50:64|18:35
1,31,26:32|10:16|57:71|99:111|68:79|64:76|87:97|31:43|31:33|68:82|4:11|90:96|11:19|39:58|62:81|20:20|95:113
1,123,71:78|63:78|48:56|43:52|78:88|38:48|27:38|17:20|61:69|89:98|28:41|57:73|53:61|47:49
1,90,55:73|28:41|96:97|87:99|81:90|8:22|90:99|58:58|70:77|20:30|90:105|88:92
1,25,22:29|30:46|31:46|58:71|5:16|44:63|57:66|33:41|56:73|67:70|51:62|60:75|40:40|25:36|15:29|65:83
1,103,69:77|37:42|2:20|87:106|53:65|97:116|88:97|28:42|15:19|52:62|24:40|37:51|1:6|95:111|39:46|30:38|98:110
1,118,80:94|44:56|16:18|70:73|32:51|95:95|47:49|45:57|73:86|69:84|73:90
1,60,71:83|24:27|21:37|73:92|31:50|70:72|60:64|44:53|60:72|18:24|0:18|14:20|43:60|50:59|60:72|60:73
1,86,78:83|92:107|91:94|88:88|19:31|81:88|5:13|21:24|84:101|7:20|34:48
1,13,20:36|79:93|5:18|73:74|50:52|56:58|72:78|55:63|21:32|41:53|92:93|75:81|21:39|36:39|23:32|35:39|29:33|64:64|79:91|13:26
1,186,51:54|36:42|186:199|9:23|2:18|85:93|11:24|57:71|48:51|69:73|87:100|94:105|28:31|35:48|78:80|82:93|186:189|71:79|55:67|76:77
1,48,89:103|36:50|94:95|94:113|87:95|15:21|18:35|48:55|91:94|85:90|53:62|32:50|82:96|66:78|48:58|90:96|45:49|28:32|56:57
1,8,78:94|56:73|65:84|36:53|58:77|21:30|99:100|35:49|55:71|32:48|43:45|88:95|91:103|15:29|28:40|50:64
1,169,67:86|1:1|169:172|72:85|76:92|96:109|95:105|169:187|34:43
1,91,34:40|62:64|91:106|48:62|65:84|86:99|74:78|91:104|44:48|37:45|2:9|43:45
1,98,59:60|62:73|71:81|49:64|73:74|98:100|36:50|46:55|86:103|21:22|58:61|94:98|80:90|99:99|29:33|3:17
1,154,42:52|25:42|18:27|10:15|20:30|69:81|40:54|45:54
1,72,74:90|42:53|62:78|96:110|63:80|83:85|72:83|27:46|0:19|85:91|72:82|62:65|77:90|41:50|0:6|36:37|61:71|20:20
1,2,73:89|81:96|19:24|24:29|2:7|32:37|53:57|74:74
1,28,25:44|28:46|36:43|55:56|42:55|28:31|71:75|53:65|87:91|23:27
0,163,40:45|72:90|55:58|51:68|28:31|34:45|163:177|74:89|47:59|8:19|79:79|82:93|4:22|163:170|93:98
1,50,23:32|4:5|49:57|27:32|2:15|50:67|78:83|74:77|74:87
1,124,93:94|58:59|14:15|0:3|86:104|70:79|80:88|44:57|41:59|93:97|124:139|65:66|10:23|17:28
1,145,145:160|17:34|145:147|53:67|71:79|1:14|96:115|11:23|76:90|59:74|45:49|17:28|8:8|84:88
1,28,66:83|29:29|84:98|75:84|10:17|59:59|81:92|90:95|28:42|0:19|60:65|15:18|37:47|61:76|8:15|4:10|76:78
1,181,24:29|24:33|3:5|75:90|61:67|64:71|9:21|66:83|86:88|181:188|62:69|22:22|45:60|56:75|94:95|70:70|31:42|181:197|41:60|44:49|49:57|57:62
1,100,48:52|36:47|51:56|89:96|74:88|49:50|99:116|49:64|97:101|40:59|50:52|57:65|59:62|7:18|83:99|84:93|86:100|84:89|28:43
1,145,69:82|80:96|88:101|70:85|72:79|80:95|11:26|10:16|21:26|30:46|145:148|46:48|33:49|75:77|13:13|84:101|8:20|92:110|87:103|81:85
1,24,24:35|80:89|8:8|24:32|17:20|15:15|29:33
1,7,59:61|64:71|79:93|41:54|82:93|63:79|39:43|67:71|7:9|39:58
1,72,52:69|7:26|72:78|92:95|98:101|14:23|75:79|35:51|92:103|21:33|28:37|10:29|21:25|15:34|32:33
1,148,83:89|38:50|12:18|74:84|29:43|44:59|91:93|53:56|18:24|77:86|80:87|148:166|42:50|61:77|12:29|148:159|99:107|91:99|98:114|50:62
1,160,1:3|84:103|31:44|72:87|160:161|34:53|1:14|68:84|65:73|20:33|86:96|47:49|55:65|49:65|56:58|35:52|97:100|28:39|82:90|21:25|5:17|160:176
1,22,73:81|19:20|87:100|16:31|14:28|49:68|27:33|22:34|40:54|85:85|2:14|69:82|26:33|29:29|39:49|22:31
1,86,86:90|86:93|83:96|22:23|96:106|6:11|32:46|19:21|93:94|43:60|10:11|59:60|53:70|3:12|27:29|14:21|17:20|20:29
1,77,76:79|70:83|10:17|32:44|32:40|55:56|84:84|97:115|68:74|77:79|77:82|73:88|1:1|75:89|70:88|37:49|62:81|87:89|77:96|59:68|47:55|26:45
1,191,57:67|70:70|75:79|191:191|77:92|88:106|63:78|13:24
1,119,5:17|17:32|119:135|57:67|26:36|72:83|42:43
1,87,14:30|81:96|9:24|68:73|87:98|67:86|52:57|77:89|87:101|87:88|3:22|27:30
1,1,43:47|98:113|1:16|79:92|40:53|29:33|1:4
1,78,11:18|78:78|6:20|64:65|7:19|31:49|88:89|23:32
1,16,6:15|42:58|56:57|13:14|97:112|57:65|25:30|47:55|80:99|16:17|68:81
1,147,70:74|31:39|38:57|76:95|14:33|11:14|17:34|79:96|39:56|99:101|97:104|147:164|0:11|68:87|5:12|23:39|41:57|13:15|56:75|88:100|44:56
1,49,66:85|45:59|11:23|13:26|34:45|76:86|49:54|96:97|47:56|74:91|64:71|49:50|86:95
1,119,29:48|39:53|9:20|37:55|34:34|86:102|89:94|7:22|23:40|31:40|119:129|119:125|46:47|1:2
1,150,73:88|87:97|79:98|73:92|34:39|10:28|64:71|38:45|43:56|35:37|42:53|33:39|66:66|54:59
1,159,95:98|13:31|20:34|15:30|75:76|3:7
1,197,32:46|80:93|92:97|94:103|61:69|25:44|64:64|68:71|51:53|197:203|60:72|37:42|36:54|40:46|24:41|197:213|72:87
1,54,57:65|83:83|54:70|54:69|8:15|92:92|9:28
1,146,99:114|35:52|146:160|74:92|57:73|68:75|91:107|1:8|82:82|57:69|75:78|47:66|69:83|2:10|96:107|0:7
1,34,58:74|34:48|35:39|15:34|9:16|84:92|11:23|34:40|35:46|77:80|14:27|97:115|31:33|16:35|79:90|59:78|25:33
1,124,18:29|80:90|124:138|12:28|82:82|98:109|82:99|97:97|88:104|124:142|53:61|76:78
1,97,33:36|27:27|15:29|75:80|18:22|39:51|21:36|75:92|85:102|82:87|97:107|93:107|35:49|58:60|94:112|16:21|20:28|32:41|97:113
1,58,78:87|75:84|58:62|72:91|80:83|94:111|82:84|72:86|89:97|72:89|67:80|42:57|90:91|69:81|83:85|55:66|35:53|2:13
1,84,62:66|91:96|16:29|84:93|41:42|97:113|33:40|51:66|49:65|99:105|25:25|51:64|55:56|40:59|18:34|10:13
1,148,73:76|148:152|87:93|59:76|69:73|83:85|54:60
1,134,96:98|66:82|84:103|2:5|24:34|51:66|32:45
0,84,66:83|84:96|64:66|84:95|84:88|33:49|21:36|19:26|88:101|0:15|51:58|27:39|53:57|43:50
1,90,79:98|0:12|62:70|61:63|20:32|76:82|42:48|6:12|66:80|21:36|18:26|79:93|4:21|10:17|90:96|22:30|31:49|86:96
1,37,22:24|61:71|94:110|95:95|69:87|71:74|46:55|1:14|5:21|52:69|88:89|37:43
1,165,1:15|77:79|14:26|49:55|90:102|13:19|47:54|93:107|35:41|15:29|22:25|165:175
1,51,74:88|71:72|94:101|82:93|7:25|9:22|15:34|77:79|26:32|97:105|53:65|72:75|55:56|7:8|51:64|75:93|1:15|66:77|21:32|28:44
1,2,97:97|93:104|93:102|6:22|88:95|97:98|42:53|80:92|52:68|96:103|14:24|7:15|61:80|46:53|13:24|25:41
1,53,29:39|10:15|80:81|40:49|30:41|47:64|94:102|19:27|72:89|86:86|73:80|72:78|62:78|5:22|45:57|99:115|48:64|18:36|78:78
1,184,184:203|31:32|12:14|184:188|65:80|52:55|11:24|85:90|64:76|30:43|23:41|35:44|24:35|67:82|22:33
1,141,73:73|58:60|51:66|89:99|23:26|82:92|91:93|62:70|47:49|73:84|89:108|42:47
1,179,18:36|6:24|97:115|21:22|89:98|96:101|8:15|179:184|61:61|22:41|27:38|179:192|77:88|2:16|21:36|28:31|50:55|69:83
1,200,7:10|89:108|85:87|96:98|83:83|83:89|62:71|95:107|85:92|4:10|56:64|62:73|7:20|82:92|99:116
0,77,68:70|77:80|11:16|97:104|48:67|77:93|57:72|3:19
1,44,44:59|39:54|73:74|71:73|44:52|72:79|49:56|64:67|44:62|64:64|9:17|25:32|34:38
1,29,59:68|60:60|92:101|29:43|76:87|88:88|0:8
1,94,94:107|50:62|19:25|69:88|98:110|62:70|42:42|46:62|51:66|26:42|50:60|98:105|45:60|42:53|94:106|67:71|30:31|39:41
1,66,48:56|21:31|57:61|66:83|37:42|34:38|16:30|21:40|61:63|50:55|49:53|91:100
1,41,0:1|60:78|71:88|51:67|44:46|24:35|41:50|92:110|52:66|41:42
0,180,77:78|3:14|42:55|69:78|2:5|0:6|87:96|4:11|57:59|48:57|4:14|42:59|98:108|89:106|94:102|95:101|14:32|95:107|77:96|95:103
1,76,49:61|60:79|88:89|35:46|76:93|15:32|68:75|62:81|20:35|65:78|61:72|75:81|11:23
1,192,69:70|4:19|64:77|13:30|91:99|192:198|89:106|75:76|30:37|88:94|66:81|43:59|3:11|41:59|23:30
1,192,12:17|99:114|92:94|192:206|60:68|192:210|76:93|61:64|91:105|37:49
1,188,60:71|94:95|44:61|38:52|8:27|91:91|76:81|57:68|79:88|16:28|94:103|15:15|33:50|26:37
